"Time","03cfac713ddb","05d4edb11ccc","05e2dc4bab48","12fe0edb1a22","142e2512faa4","15a356ee90d0","163e8d73fac5","166622bd256d","187ae6236163","1979919fbf0f","2031a9936382","22e7a6017802","28044ba4a7ad","30b396f84a51","313b8f5d58f6","3bfa9412b3ac","3d1d30a896da","3f2ea48c60e7","44f61de09fce","452cf0ed41fe","45e6d34f3c90","4da229ff9647","50242d33e417","507aa07cb3f4","534f7ede4add","6024efb8fa75","64028b5fe4a9","6fd3deb2ffa9","750c1c44fa91","79f51af621c3","7e1362b171c6","7e650620618f","a54271c49348","ac0c887de21e","ad93e254a539","b049c32b2cc4","b1d55b931020","b63b699c8207","bec16363de34","c0dfc0337d50","cb8816b39dc5","cbacbdd4ead4","d665d2bb7bd6","dd3871aa1c44","e25b10447cf0","e623c5f5dc60","e6f7c1e58817","e8ca08072d74","f86b4d7f6332","fb4d19ff5398"
1592771350000,,,,,,,,,,204256,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,209888,,,,,,,,,
1592771350500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592771351000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592771351500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592771352000,117216,,,,,,,90720,,,,,,,,,,,,,,,,,,165920,,,,,,507456,,,,,,126848,121728,,,,,,,251360,,,,268128
1592771352500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592771353000,,,,,,,186272,,180096,,,197344,169088,,,,,,,101696,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592771353500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592771354000,,,,,,,,,,,,,,,,,,302432,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592771354500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592771355000,,,,,,,,,,,,,,,,,,,,,,,,,205184,,104800,,,,,,,,,,,,,,,,,,,,,,,
1592771355500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592771356000,,,,,108992,,,,,,,,,,,,101536,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592771356500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592771357000,,,228320,,,,,,,,,,,332256,,,,,,,,,176000,,,,,,,138592,,,,,,,,,,,,93600,,,,,,,,
1592771357500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592771358000,,,,238176,,,,,,,136480,,,,,,,,168512,,,183968,,137920,,,,,,,,,,333984,,160992,,,,,,,,,,,,,,
1592771358500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592771359000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,120416,157408,198400,,,,,
1592771359500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592771360000,,,,,,,,,,,,,,,163904,,,,,,,,,,,,,,,,85088,,,,143616,,145856,,,,,,,,,,,517856,,
1592771360500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592771361000,,,,,,,,,,,,,,,,,,,,,227296,,,,,,,,,,,,273952,,,,,,,,,,,,,,295680,,,
1592771361500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592771362000,,237760,,,,88288,,,,178400,,,,,,175808,,,,,,,,,,,,127424,151968,,,,,,,,,,,85536,,,,,,,,,121888,
1592771362500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592771363000,,,,,,,,91360,,,,,,,,,,,,,,,,,,165920,,,,,,,,,,,,,,,210048,,,,,230272,,,,277408
1592771363500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592771364000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592771364500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,

